Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2021 - December 31  2021
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","40%","10/23/2021 08:51","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","100%","10/23/2021 09:38","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/23/2021 09:40","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/23/2021 09:43","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","80%","10/23/2021 09:46","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","60%","10/23/2021 09:47","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","10/23/2021 09:51","-"
"1526397","575 Comm Ave","Smart Max","Waste","Fullness","60%","10/23/2021 09:51","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","10/23/2021 10:01","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","10/24/2021 06:36","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","100%","10/24/2021 06:40","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","10/24/2021 06:40","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","80%","10/24/2021 06:44","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","80%","10/24/2021 06:50","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","0%","10/24/2021 06:50","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Fullness","80%","10/24/2021 06:50","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","80%","10/24/2021 06:52","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/24/2021 06:58","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","60%","10/24/2021 07:10","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","10/24/2021 07:10","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/24/2021 07:21","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/24/2021 07:25","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","40%","10/24/2021 07:28","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","10/24/2021 07:31","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","10/24/2021 07:34","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","40%","10/24/2021 07:37","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","10/24/2021 07:45","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Fullness","60%","10/24/2021 08:12","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","20%","10/24/2021 08:14","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","40%","10/24/2021 10:20","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","80%","10/24/2021 15:43","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/24/2021 23:40","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","100%","10/25/2021 06:59","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/25/2021 07:17","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","10/25/2021 07:37","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","10/25/2021 07:46","-"
"1526397","575 Comm Ave","Smart","Single Stream","Fullness","100%","10/25/2021 08:22","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","60%","10/25/2021 08:24","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","60%","10/25/2021 08:28","-"
"1526402","635 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 08:28","-"
"1526392","617 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 08:29","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 08:32","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 08:33","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","100%","10/25/2021 08:34","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","10/25/2021 08:36","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 08:43","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","80%","10/25/2021 08:43","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","80%","10/25/2021 08:51","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","100%","10/25/2021 08:58","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","100%","10/25/2021 09:11","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","60%","10/25/2021 09:14","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","80%","10/25/2021 09:17","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","80%","10/25/2021 09:17","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","100%","10/25/2021 09:38","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","10/25/2021 09:38","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Not Ready","60%","10/25/2021 09:40","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Not Ready","60%","10/25/2021 09:41","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","80%","10/25/2021 09:42","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","80%","10/25/2021 09:45","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","80%","10/25/2021 09:46","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","60%","10/25/2021 09:55","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","10/25/2021 10:12","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","60%","10/25/2021 10:15","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","10/25/2021 10:38","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/25/2021 10:38","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Fullness","100%","10/25/2021 10:38","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","80%","10/25/2021 11:23","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/25/2021 11:38","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Fullness","80%","10/25/2021 11:45","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","10/25/2021 11:58","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Fullness","100%","10/25/2021 11:59","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","80%","10/25/2021 12:03","-"
"1522343","214 Bay State Road @ Granby St","Smart","Single Stream","Not Ready","60%","10/25/2021 12:13","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","80%","10/25/2021 13:14","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","10/25/2021 13:18","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","80%","10/25/2021 13:18","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","60%","10/25/2021 13:24","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","10/25/2021 13:26","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","20%","10/25/2021 13:31","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Fullness","60%","10/25/2021 13:37","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","60%","10/25/2021 14:02","-"
"1526512","700 Comm Ave Garage - 2B","Smart Max","Waste","Fullness","80%","10/25/2021 14:07","-"
"1526516","595 Comm Ave Garage P2 West","Smart Max","Waste","Fullness","60%","10/25/2021 14:20","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","100%","10/25/2021 14:23","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","40%","10/25/2021 15:20","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Alert"," Alert - Unknown Fullness","10/26/2021 07:24","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","80%","10/26/2021 07:37","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","10/26/2021 07:40","-"
"1526384","815 Albany St.","Smart","Single Stream","Fullness","80%","10/26/2021 07:51","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","0%","10/26/2021 08:15","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Fullness","60%","10/26/2021 08:22","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","20%","10/26/2021 08:39","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","10/26/2021 08:45","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Fullness","60%","10/26/2021 09:29","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","10/26/2021 09:32","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","60%","10/26/2021 09:36","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","40%","10/26/2021 09:44","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/26/2021 09:53","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Fullness","80%","10/26/2021 09:55","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Fullness","100%","10/26/2021 10:05","-"
"1526393","565 Comm Ave","Smart Max","Waste","Fullness","60%","10/26/2021 10:11","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","10/26/2021 10:46","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/26/2021 10:46","-"
"1526400","111 Cummington Mall","Smart","Single Stream","Fullness","80%","10/26/2021 10:48","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart Max","Waste","Fullness","60%","10/26/2021 12:47","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Fullness","100%","10/26/2021 14:07","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","20%","10/27/2021 07:20","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/27/2021 07:35","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","10/27/2021 10:10","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","10/27/2021 10:13","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2021 10:27","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","40%","10/27/2021 10:28","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Fullness","80%","10/27/2021 10:34","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","60%","10/27/2021 10:36","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/27/2021 10:42","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","10/27/2021 10:42","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","60%","10/27/2021 14:13","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","10/27/2021 14:14","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","20%","10/27/2021 16:16","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/27/2021 16:16","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","40%","10/27/2021 16:28","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/27/2021 16:28","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","20%","10/27/2021 16:33","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart","Single Stream","Not Ready","40%","10/27/2021 16:33","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","100%","10/28/2021 07:12","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","10/28/2021 07:26","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","80%","10/28/2021 07:30","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","60%","10/28/2021 07:34","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Fullness","80%","10/28/2021 07:40","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","0%","10/28/2021 07:40","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","100%","10/28/2021 07:43","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Fullness","60%","10/28/2021 08:04","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","10/28/2021 08:31","-"
"1513540","820 Comm Ave. Right side of Bldg","Smart","Single Stream","Fullness","100%","10/28/2021 10:33","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","10/28/2021 10:48","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/28/2021 10:48","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","10/28/2021 11:35","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","10/28/2021 13:06","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","10/28/2021 14:39","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Fullness","100%","10/28/2021 15:34","-"
"1517448","610 Beacon St","Smart","Single Stream","Not Ready","60%","10/28/2021 19:04","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Fullness","80%","10/29/2021 07:00","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","10/29/2021 07:01","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","100%","10/29/2021 07:29","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","10/29/2021 07:31","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","100%","10/29/2021 07:32","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","20%","10/29/2021 07:38","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/29/2021 07:40","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/29/2021 07:40","-"
"1526385","685 Comm Ave","Smart Max","Waste","Fullness","60%","10/29/2021 07:44","-"
"1526395","755 Comm Ave","Smart Max","Waste","Fullness","80%","10/29/2021 07:46","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","80%","10/29/2021 07:49","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Fullness","60%","10/29/2021 07:51","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Alert"," Alert - Unknown Fullness","10/29/2021 08:01","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","10/29/2021 08:34","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Fullness","80%","10/29/2021 08:34","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Fullness","80%","10/29/2021 08:35","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Fullness","80%","10/29/2021 08:37","-"
"1526402","635 Comm Ave","Smart Max","Waste","Fullness","60%","10/29/2021 08:42","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Not Ready","60%","10/29/2021 08:51","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","40%","10/29/2021 09:19","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","0%","10/29/2021 09:30","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","10/29/2021 09:48","-"
"1526454","728 Comm Ave","Smart Max","Waste","Fullness","60%","10/29/2021 09:52","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","10/29/2021 10:01","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","20%","10/29/2021 10:03","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/29/2021 10:14","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","60%","10/29/2021 10:25","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Fullness","60%","10/29/2021 10:31","-"
"1526511","595 Comm Ave Garage P1 East","Smart Max","Waste","Fullness","60%","10/29/2021 10:54","-"
"1526508","595 Comm Ave Garage P2 East","Smart Max","Waste","Fullness","100%","10/29/2021 10:57","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/29/2021 10:59","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","40%","10/29/2021 10:59","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Fullness","100%","10/29/2021 11:17","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Fullness","100%","10/29/2021 11:19","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","10/29/2021 12:30","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Fullness","80%","10/29/2021 12:49","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart","Single Stream","Not Ready","40%","10/29/2021 12:49","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Not Ready","40%","10/29/2021 14:16","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","20%","10/29/2021 14:38","-"
"1526483","34 Buswell St","Smart","Single Stream","Alert"," Alert - Unknown Fullness","10/29/2021 21:05","-"
"1526483","34 Buswell St","Smart","Single Stream","Not Ready","60%","10/30/2021 03:22","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","10/30/2021 06:31","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","20%","10/30/2021 06:34","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","0%","10/30/2021 06:35","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Fullness","60%","10/30/2021 06:38","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","20%","10/30/2021 06:38","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/30/2021 06:39","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","100%","10/30/2021 06:41","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","10/30/2021 06:43","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","10/30/2021 06:45","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","20%","10/30/2021 06:47","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","10/30/2021 06:47","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","80%","10/30/2021 06:50","-"
"1526460","New Balance Field Inside Gate - 278 Babcock St","Smart Max","Waste","Not Ready","20%","10/30/2021 06:53","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Fullness","60%","10/30/2021 06:58","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","10/30/2021 07:02","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Fullness","80%","10/30/2021 07:14","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/30/2021 07:14","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","80%","10/30/2021 07:14","-"
"1526392","617 Comm Ave","Smart Max","Waste","Fullness","60%","10/30/2021 07:18","-"
"1526502","514 Park Dr","Smart Max","Waste","Not Ready","20%","10/30/2021 07:21","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","10/30/2021 07:27","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","10/30/2021 07:32","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","10/30/2021 07:32","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","80%","10/30/2021 07:38","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","10/30/2021 07:45","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","10/30/2021 07:50","-"
"1526391","595 Comm ave Right Entrance","Smart Max","Waste","Not Ready","0%","10/30/2021 07:51","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Not Ready","0%","10/30/2021 07:52","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","10/30/2021 07:52","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","10/30/2021 07:52","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","20%","10/30/2021 07:54","-"
"1513540","820 Comm Ave. Right side of Bldg","Smart Max","Waste","Not Ready","20%","10/30/2021 08:02","-"
"1513538","820 Comm Ave  Booth Theatre - Front Entrance","Smart Max","Waste","Not Ready","20%","10/30/2021 08:04","-"
"1513541","820 Comm Ave College of Art Entrance (recy 9521078)","Smart Max","Waste","Not Ready","0%","10/30/2021 08:05","-"
"1513539","275 Babcock – main entrance","Smart Max","Waste","Not Ready","0%","10/30/2021 08:05","-"
"1526458","44 Cummington Mall","Smart","Single Stream","Fullness","100%","10/30/2021 08:36","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","80%","10/30/2021 21:14","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","100%","10/31/2021 07:11","-"
"1526483","34 Buswell St","Smart Max","Waste","Not Ready","40%","10/31/2021 07:13","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","40%","10/31/2021 07:13","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","0%","10/31/2021 07:16","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Fullness","80%","10/31/2021 07:16","-"
"1526378","700 Albany St City Convenience","Smart","Single Stream","Not Ready","60%","10/31/2021 07:22","-"
"1526378","700 Albany St City Convenience","Smart Max","Waste","Not Ready","0%","10/31/2021 07:22","-"
"1526467","65 Pilgrim Rd DAMAGED","Smart Max","Waste","Not Ready","0%","10/31/2021 07:22","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","10/31/2021 07:25","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Fullness","60%","10/31/2021 07:28","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","40%","10/31/2021 07:34","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","0%","10/31/2021 07:40","-"
"1522343","214 Bay State Road @ Granby St","Smart Max","Waste","Not Ready","0%","10/31/2021 07:42","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","20%","10/31/2021 10:19","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","20%","10/31/2021 10:31","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","0%","10/31/2021 10:41","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","10/31/2021 12:41","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","0%","10/31/2021 13:11","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","10/31/2021 13:27","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","10/31/2021 13:42","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","80%","10/31/2021 15:11","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Fullness","80%","11/01/2021 07:17","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Not Ready","60%","11/01/2021 07:17","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","60%","11/01/2021 07:17","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","11/01/2021 07:19","-"
"1526392","617 Comm Ave","Smart","Single Stream","Fullness","80%","11/01/2021 07:21","-"
"1526402","635 Comm Ave","Smart","Single Stream","Not Ready","60%","11/01/2021 07:22","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","100%","11/01/2021 07:24","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","80%","11/01/2021 07:25","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","11/01/2021 07:28","-"
"1526395","755 Comm Ave","Smart","Single Stream","Fullness","80%","11/01/2021 07:31","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","80%","11/01/2021 07:34","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","80%","11/01/2021 07:45","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Not Ready","40%","11/01/2021 07:57","-"
"1526471","285 Babcock St Rear Field","Smart","Single Stream","Fullness","100%","11/01/2021 07:59","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","100%","11/01/2021 08:01","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Fullness","80%","11/01/2021 08:04","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Fullness","100%","11/01/2021 08:08","-"
"1526489","590 Comm Ave Front Entrance TOTALLED","Smart Max","Waste","Not Ready","40%","11/01/2021 08:22","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Not Ready","60%","11/01/2021 08:58","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Not Ready","60%","11/01/2021 09:12","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Fullness","80%","11/01/2021 09:13","-"
