Account: Boston University
User: Sarah Healey
Generated On: 02/12/2026
For Time Period: January 1  2024 - December 31  2024
Filters: 
Streams: All
Groups: All
Ordered Route: All


"Serial","Description","Capacity","Stream Type","Reason","Fullness Level at Collection","Collection Time","Note"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","80%","09/06/2024 09:19","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","80%","09/06/2024 09:21","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","80%","09/06/2024 09:24","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Fullness","60%","09/06/2024 09:26","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","60%","09/06/2024 09:31","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","80%","09/06/2024 09:34","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","60%","09/06/2024 09:42","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","20%","09/06/2024 09:57","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","20%","09/06/2024 10:00","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","60%","09/06/2024 10:47","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/06/2024 10:54","-"
"1526482","120 Ashford St","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/06/2024 10:55","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","20%","09/06/2024 10:56","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart","Single Stream","Fullness","100%","09/06/2024 11:02","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart","Single Stream","Fullness","100%","09/06/2024 11:04","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","100%","09/06/2024 11:17","-"
"1526455","925 Comm Ave Aggnis Arena","Smart","Single Stream","Fullness","80%","09/06/2024 11:20","-"
"1526505","Agganis Arena Garage Entrance - 925 Comm Ave (Outside)","Smart","Single Stream","Not Ready","60%","09/06/2024 11:23","-"
"1526503","915 Comm Ave Behind Bldg Agganis Arena","Smart","Single Stream","Not Ready","60%","09/06/2024 11:24","-"
"1526400","111 Cummington Mall","Smart Max","Waste","Not Ready","20%","09/06/2024 11:34","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","09/06/2024 11:41","-"
"1526463","718 Comm Ave","Smart Max","Waste","Fullness","60%","09/06/2024 11:42","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Fullness","60%","09/06/2024 11:46","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Fullness","60%","09/06/2024 11:51","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","09/06/2024 11:52","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","40%","09/06/2024 11:57","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Fullness","60%","09/06/2024 12:01","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Fullness","100%","09/06/2024 12:10","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","09/06/2024 12:19","-"
"500002835","18 Granby St","Smart","Single Stream","Fullness","100%","09/06/2024 12:26","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","60%","09/06/2024 13:15","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","09/06/2024 13:18","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","09/06/2024 13:25","-"
"1526518","Agganis Arena Garage P1 West (North end)","Smart Max","Waste","Not Ready","20%","09/06/2024 14:04","-"
"1526510","Agganis Arena Garage P1 East","Smart Max","Waste","Not Ready","20%","09/06/2024 14:11","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Not Ready","20%","09/07/2024 07:46","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","100%","09/07/2024 08:12","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","09/07/2024 09:20","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Fullness","100%","09/07/2024 09:20","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","100%","09/07/2024 09:23","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 09:30","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 09:33","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","09/07/2024 09:35","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","20%","09/07/2024 09:37","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","09/07/2024 09:38","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","80%","09/07/2024 09:38","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","09/07/2024 09:44","-"
"1526401","549 Comm Ave @ Deerfield","Smart Max","Waste","Not Ready","0%","09/07/2024 09:47","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 09:48","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","09/07/2024 09:49","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","0%","09/07/2024 09:50","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 09:50","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Fullness","100%","09/07/2024 09:51","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","0%","09/07/2024 09:57","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/07/2024 09:58","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/07/2024 10:02","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart Max","Waste","Not Ready","20%","09/07/2024 10:07","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","09/07/2024 10:07","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","100%","09/07/2024 10:09","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","20%","09/07/2024 10:12","-"
"500002836","665 Commonwealth Ave. Allyway Walk Way Jenga Building","Smart Max","Waste","Not Ready","20%","09/07/2024 10:13","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart Max","Waste","Not Ready","20%","09/07/2024 10:16","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Not Ready","0%","09/07/2024 10:16","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","20%","09/07/2024 10:19","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Not Ready","20%","09/07/2024 10:23","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart Max","Waste","Not Ready","40%","09/07/2024 10:23","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","60%","09/07/2024 10:27","-"
"1526380","675 Comm Ave","Smart Max","Waste","Not Ready","0%","09/07/2024 10:29","-"
"1526385","685 Comm Ave","Smart Max","Waste","Not Ready","0%","09/07/2024 10:31","-"
"1526462","745 Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 10:34","-"
"1526465","771 Comm Ave","Smart Max","Waste","Not Ready","40%","09/07/2024 10:38","-"
"1526864","775 Commonwealth Ave @ University Road","Smart Max","Waste","Fullness","60%","09/07/2024 10:38","-"
"1526387","775 Comm Ave @ Front Entrance","Smart Max","Waste","Not Ready","20%","09/07/2024 10:40","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart Max","Waste","Not Ready","40%","09/07/2024 10:41","-"
"1526472","1 University Rd @ Comm Ave","Smart Max","Waste","Not Ready","20%","09/07/2024 10:43","-"
"1526474","BU boathouse 619 Memorial Drive","Smart Max","Waste","Not Ready","20%","09/07/2024 10:48","-"
"1526482","120 Ashford St","Smart Max","Waste","Not Ready","20%","09/07/2024 11:02","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart Max","Waste","Not Ready","20%","09/07/2024 11:02","-"
"1526460","New Balance Field Inside Gate - 278 Babcock St","Smart Max","Waste","Not Ready","20%","09/07/2024 11:48","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Fullness","100%","09/07/2024 11:54","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","09/07/2024 11:55","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","09/07/2024 11:56","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","09/07/2024 12:04","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","20%","09/07/2024 12:08","-"
"1526469","33 Agganis Way","Smart Max","Waste","Fullness","60%","09/07/2024 12:10","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Not Ready","20%","09/07/2024 12:11","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","20%","09/07/2024 12:24","-"
"1526481","285 Babcock St Case Center","Smart Max","Waste","Not Ready","40%","09/07/2024 12:25","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","09/07/2024 13:55","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Not Ready","20%","09/08/2024 06:00","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart Max","Waste","Fullness","100%","09/08/2024 06:04","-"
"1526501","275 Babcock St - Sleeper Hall","Smart Max","Waste","Not Ready","20%","09/08/2024 06:06","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","20%","09/08/2024 06:08","-"
"1526469","33 Agganis Way","Smart Max","Waste","Not Ready","20%","09/08/2024 06:10","-"
"1526471","285 Babcock St Rear Field","Smart Max","Waste","Not Ready","0%","09/08/2024 06:17","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","09/08/2024 06:35","-"
"1526486","925 Comm Ave - Aggnis Arena Left Entrance @ Harry aggnis Way","Smart Max","Waste","Not Ready","20%","09/08/2024 06:41","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","20%","09/08/2024 06:48","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","09/08/2024 06:52","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","09/08/2024 06:55","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","09/08/2024 06:58","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","20%","09/08/2024 07:01","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","20%","09/08/2024 07:05","-"
"1526388","590 Comm Ave. Courtyard","Smart Max","Waste","Not Ready","20%","09/08/2024 07:09","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","40%","09/08/2024 07:11","-"
"1526458","44 Cummington Mall","Smart Max","Waste","Not Ready","20%","09/08/2024 07:18","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/08/2024 07:23","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","09/08/2024 07:29","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Fullness","100%","09/08/2024 07:31","-"
"1526397","575 Comm Ave","Smart Max","Waste","Not Ready","20%","09/08/2024 07:37","-"
"1526480","595 Comm Ave Entrance Left Side","Smart Max","Waste","Fullness","100%","09/08/2024 07:38","-"
"1526478","595 Comm Ave @ Silber Way","Smart Max","Waste","Not Ready","20%","09/08/2024 07:41","-"
"500002839","665 Commonwealth Ave - @ Granby Jenga Building","Smart Max","Waste","Not Ready","0%","09/08/2024 07:44","-"
"1526392","617 Comm Ave","Smart Max","Waste","Not Ready","0%","09/08/2024 07:44","-"
"500002835","18 Granby St","Smart Max","Waste","Not Ready","20%","09/08/2024 07:48","-"
"1526455","925 Comm Ave Aggnis Arena","Smart Max","Waste","Not Ready","20%","09/08/2024 08:22","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Not Ready","0%","09/08/2024 09:47","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/08/2024 09:48","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Not Ready","20%","09/08/2024 09:51","-"
"1526474","BU boathouse 619 Memorial Drive","Smart","Single Stream","Not Ready","60%","09/08/2024 10:17","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","09/09/2024 05:44","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","40%","09/09/2024 05:59","-"
"1517448","610 Beacon St","Smart","Single Stream","Fullness","80%","09/09/2024 06:35","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","09/09/2024 06:35","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","100%","09/09/2024 07:05","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","100%","09/09/2024 07:07","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","100%","09/09/2024 07:09","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Fullness","100%","09/09/2024 07:11","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","100%","09/09/2024 07:12","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","100%","09/09/2024 07:15","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Fullness","100%","09/09/2024 07:17","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","80%","09/09/2024 07:20","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","100%","09/09/2024 07:21","-"
"1526387","775 Comm Ave @ Front Entrance","Smart","Single Stream","Not Ready","20%","09/09/2024 07:28","-"
"1526465","771 Comm Ave","Smart","Single Stream","Fullness","100%","09/09/2024 07:29","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Not Ready","60%","09/09/2024 07:39","-"
"1517448","610 Beacon St","Smart Max","Waste","Not Ready","20%","09/09/2024 07:46","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","09/09/2024 07:46","-"
"1526476","91 Bay State Rd","Smart Max","Waste","Not Ready","0%","09/09/2024 07:49","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","09/09/2024 07:50","-"
"1526394","140  Bay State Rd","Smart Max","Waste","Not Ready","40%","09/09/2024 07:53","-"
"500002840","Behind 665 Comm Ave In Ally Way At Jenga Building","Smart Max","Waste","Not Ready","20%","09/09/2024 07:56","-"
"500002835","18 Granby St","Smart Max","Waste","Alert"," Alert - Unknown Fullness","09/09/2024 08:00","-"
"1526393","565 Comm Ave","Smart Max","Waste","Not Ready","0%","09/09/2024 08:00","-"
"1526402","635 Comm Ave","Smart Max","Waste","Not Ready","20%","09/09/2024 08:02","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Fullness","80%","09/09/2024 08:19","-"
"1526502","514 Park Dr","Smart Max","Waste","Fullness","100%","09/09/2024 09:08","-"
"1526464","509 Park Dr @ Buswell","Smart Max","Waste","Not Ready","20%","09/09/2024 09:11","-"
"1526483","34 Buswell St","Smart Max","Waste","Fullness","80%","09/09/2024 09:12","-"
"1526470","35 Pilgrim Rd","Smart","Single Stream","Not Ready","40%","09/09/2024 09:46","-"
"1526470","35 Pilgrim Rd","Smart Max","Waste","Not Ready","20%","09/09/2024 09:46","-"
"1526467","Campus Center","Smart","Single Stream","Not Ready","40%","09/09/2024 09:49","-"
"1526467","Campus Center","Smart Max","Waste","Not Ready","0%","09/09/2024 09:49","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","09/09/2024 10:04","-"
"1526490","180 Riverway","Smart","Single Stream","Not Ready","20%","09/09/2024 10:04","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart","Single Stream","Fullness","80%","09/09/2024 10:11","-"
"1526471","285 Babcock St Rear Field","Smart","Single Stream","Not Ready","60%","09/09/2024 10:17","-"
"1526481","285 Babcock St Case Center","Smart","Single Stream","Fullness","100%","09/09/2024 10:20","-"
"1526482","120 Ashford St","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/09/2024 10:29","-"
"1526396","Alcorn Street @ 161 Ashford St - New Balance Field Vehicle Garage Entrance","Smart","Single Stream","Alert"," Alert - Unknown Fullness","09/09/2024 10:30","-"
"1526499","278 Babcock St @ Gardner - New Balance Field Main Entrance","Smart","Single Stream","Not Ready","40%","09/09/2024 10:33","-"
"1513541","820 Comm Ave College of Art Entrance (recy 9521078)","Smart","Single Stream","Not Ready","20%","09/09/2024 10:58","-"
"1513539","275 Babcock – main entrance","Smart","Single Stream","Fullness","100%","09/09/2024 10:59","-"
"1526382","100 Bay State Rd @ Deerfield St Entrance","Smart","Single Stream","Not Ready","20%","09/09/2024 11:54","-"
"1526502","514 Park Dr","Smart","Single Stream","Fullness","100%","09/09/2024 13:33","-"
"1526483","34 Buswell St","Smart","Single Stream","Fullness","100%","09/09/2024 14:54","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","80%","09/10/2024 05:31","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","09/10/2024 05:34","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","09/10/2024 05:50","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","09/10/2024 06:03","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart","Single Stream","Fullness","100%","09/10/2024 06:30","-"
"1526394","140  Bay State Rd","Smart","Single Stream","Fullness","100%","09/10/2024 06:32","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Fullness","100%","09/10/2024 06:38","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Fullness","80%","09/10/2024 06:58","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Fullness","80%","09/10/2024 07:01","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","09/10/2024 07:08","-"
"1526380","675 Comm Ave","Smart","Single Stream","Fullness","100%","09/10/2024 07:32","-"
"1526385","685 Comm Ave","Smart","Single Stream","Fullness","100%","09/10/2024 07:34","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","60%","09/10/2024 07:42","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","40%","09/10/2024 07:45","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Fullness","100%","09/10/2024 07:46","-"
"1526477","100 Bay State Rd @ Bay State Road Entrance","Smart Max","Waste","Not Ready","20%","09/10/2024 08:33","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart Max","Waste","Fullness","60%","09/10/2024 08:46","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Fullness","100%","09/10/2024 08:49","-"
"1526501","275 Babcock St - Sleeper Hall","Smart","Single Stream","Not Ready","40%","09/10/2024 08:53","-"
"1526469","33 Agganis Way","Smart","Single Stream","Fullness","80%","09/10/2024 09:24","-"
"1513540","820 Comm Ave. Right side of Bldg","Smart","Single Stream","Fullness","100%","09/10/2024 10:02","-"
"1526454","728 Comm Ave","Smart Max","Waste","Not Ready","40%","09/10/2024 10:16","-"
"1526463","718 Comm Ave","Smart Max","Waste","Not Ready","20%","09/10/2024 10:18","-"
"1526383","700 Comm Ave Subway","Smart Max","Waste","Not Ready","20%","09/10/2024 10:22","-"
"1526389","700 Comm Ave Citizens Bank","Smart Max","Waste","Not Ready","0%","09/10/2024 10:24","-"
"1526379","700 Comm Ave Starbucks","Smart Max","Waste","Not Ready","40%","09/10/2024 10:27","-"
"1526459","610 Comm Ave","Smart Max","Waste","Not Ready","20%","09/10/2024 10:28","-"
"1526479","580 Comm Ave Street","Smart Max","Waste","Not Ready","40%","09/10/2024 10:33","-"
"1526464","509 Park Dr @ Buswell","Smart","Single Stream","Fullness","100%","09/10/2024 11:49","-"
"1526460","New Balance Field Inside Gate - 278 Babcock St","Smart","Single Stream","Fullness","100%","09/10/2024 12:15","-"
"1526460","New Balance Field Inside Gate - 278 Babcock St","Smart","Single Stream","Fullness","100%","09/10/2024 12:21","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","40%","09/10/2024 14:22","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart Max","Waste","Fullness","60%","09/10/2024 14:27","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","09/10/2024 20:52","-"
"1526386","Agganis Arena Garage P2 East (Weak/No Signal-Frequent SNC)","Smart Max","Waste","Not Ready","0%","09/10/2024 21:31","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Not Ready","40%","09/11/2024 05:46","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","09/11/2024 06:09","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","0%","09/11/2024 06:57","-"
"1526466","32 Harry Agganis Way Behind Police At Gate 1","Smart Max","Waste","Fullness","60%","09/11/2024 08:11","-"
"1526475","277 Babcock St @ City Convenience","Smart Max","Waste","Not Ready","40%","09/11/2024 08:13","-"
"1526468","Babcock St & Ashford St - Pedestrian Garage Entrance","Smart Max","Waste","Fullness","60%","09/11/2024 08:29","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart Max","Waste","Fullness","60%","09/11/2024 13:14","-"
"1526461","745 Comm Ave (Behind Building)","Smart Max","Waste","Fullness","60%","09/11/2024 13:14","-"
"1526485","264 Bay State Rd","Smart Max","Waste","Fullness","80%","09/11/2024 13:23","-"
"1526500","226 Bay State Rd","Smart Max","Waste","Fullness","60%","09/11/2024 13:27","-"
"1526380","675 Comm Ave","Smart Max","Waste","Fullness","60%","09/11/2024 13:32","-"
"1526462","745 Comm Ave","Smart Max","Waste","Fullness","80%","09/11/2024 13:41","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart Max","Waste","Fullness","60%","09/11/2024 14:02","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","09/11/2024 15:33","-"
"1526469","33 Agganis Way","Smart","Single Stream","Not Ready","60%","09/11/2024 15:55","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart Max","Waste","Not Ready","0%","09/11/2024 22:13","-"
"1529882","635 Albany St - Front Entrance - Dental School","Smart","Single Stream","Not Ready","60%","09/12/2024 04:52","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart","Single Stream","Fullness","60%","09/12/2024 05:01","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart","Single Stream","Not Ready","60%","09/12/2024 05:06","-"
"1529881","100 East Newton St Front Entrance - Dental School","Smart","Single Stream","Fullness","100%","09/12/2024 05:08","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart","Single Stream","Fullness","100%","09/12/2024 05:14","-"
"1517448","610 Beacon St","Smart","Single Stream","Not Ready","20%","09/12/2024 05:35","-"
"1526397","575 Comm Ave","Smart","Single Stream","Not Ready","60%","09/12/2024 05:51","-"
"1526401","549 Comm Ave @ Deerfield","Smart","Single Stream","Not Ready","20%","09/12/2024 05:52","-"
"1526393","565 Comm Ave","Smart","Single Stream","Fullness","80%","09/12/2024 05:53","-"
"1526391","595 Comm ave Right Entrance","Smart","Single Stream","Fullness","100%","09/12/2024 05:55","-"
"1526480","595 Comm Ave Entrance Left Side","Smart","Single Stream","Fullness","80%","09/12/2024 05:55","-"
"1526478","595 Comm Ave @ Silber Way","Smart","Single Stream","Not Ready","60%","09/12/2024 05:56","-"
"500002838","665 Commonwealth Ave @ Jenga Building","Smart","Single Stream","Fullness","80%","09/12/2024 05:58","-"
"1526380","675 Comm Ave","Smart","Single Stream","Not Ready","60%","09/12/2024 06:00","-"
"1526399","Boston Medical Center Campus Park - Behind 715 Albany St @ E Concord St","Smart Max","Waste","Not Ready","0%","09/12/2024 06:01","-"
"1526385","685 Comm Ave","Smart","Single Stream","Not Ready","40%","09/12/2024 06:01","-"
"1526381","725 Comm Ave w/ recy 9521068","Smart","Single Stream","Fullness","80%","09/12/2024 06:03","-"
"1526454","728 Comm Ave","Smart","Single Stream","Fullness","80%","09/12/2024 06:04","-"
"1526463","718 Comm Ave","Smart","Single Stream","Fullness","80%","09/12/2024 06:05","-"
"1526383","700 Comm Ave Subway","Smart","Single Stream","Fullness","80%","09/12/2024 06:06","-"
"1526459","610 Comm Ave","Smart","Single Stream","Fullness","80%","09/12/2024 06:07","-"
"1526389","700 Comm Ave Citizens Bank","Smart","Single Stream","Not Ready","60%","09/12/2024 06:07","-"
"1526379","700 Comm Ave Starbucks","Smart","Single Stream","Fullness","80%","09/12/2024 06:08","-"
"1526398","East Concord St & Boston Medical Center Pl - On Pathway","Smart Max","Waste","Fullness","60%","09/12/2024 06:08","-"
"1526479","580 Comm Ave Street","Smart","Single Stream","Not Ready","60%","09/12/2024 06:09","-"
"1526388","590 Comm Ave. Courtyard","Smart","Single Stream","Not Ready","40%","09/12/2024 06:10","-"
"1526484","266 Bay State Rd-courtyard Behind 725 Comm","Smart","Single Stream","Not Ready","40%","09/12/2024 06:19","-"
"1526473","233 Bay State Rd - Rear Left of Building","Smart","Single Stream","Not Ready","20%","09/12/2024 06:32","-"
"1526487","270 Bay State Rd behind Marsh Chapel 735 Comm ave w/ recy 9521128","Smart","Single Stream","Fullness","80%","09/12/2024 06:34","-"
"1526485","264 Bay State Rd","Smart","Single Stream","Not Ready","0%","09/12/2024 06:35","-"
"1526390","72 E Concord St Rear Entrance in Courtyard","Smart Max","Waste","Not Ready","20%","09/12/2024 06:38","-"
"1526488","765 Comm Ave - Behind Law School Auditorium (Access from BSR)","Smart","Single Stream","Not Ready","20%","09/12/2024 06:38","-"
"500002835","18 Granby St","Smart","Single Stream","Fullness","100%","09/12/2024 06:51","-"
"1526500","226 Bay State Rd","Smart","Single Stream","Not Ready","40%","09/12/2024 06:52","-"
"1526465","771 Comm Ave","Smart","Single Stream","Not Ready","40%","09/12/2024 06:59","-"
"1526504","10 Buick St Access From 915 Comm Ave w/ recy 9521123","Smart","Single Stream","Not Ready","60%","09/12/2024 07:19","-"
"1526490","180 Riverway","Smart Max","Waste","Not Ready","0%","09/12/2024 08:23","-"
"1526475","277 Babcock St @ City Convenience","Smart","Single Stream","Not Ready","20%","09/12/2024 08:24","-"
